"Date","Region","Hospitalised","In ICU","Home Isolation","Healed","Dead","Tests","People Tested","ICU Entries","Swab Test Positive","Antigenic Test Positive","Swab Tests","Antigenic Tests"
2021-11-03,"Friuli V.G.",87,18,2204,111440,3864,3246275,862090,3,101961,15652,2252511,993764
2021-11-03,"Lazio",438,58,9256,377876,8807,10023774,4772018,4,386808,9627,5872567,4151207
2021-11-03,"Liguria",74,11,1147,109555,4429,2664026,918804,0,115216,0,1721298,942728
2021-11-03,"Lombardia",317,49,9676,851450,34172,17660262,5836052,3,827678,67986,11324774,6335488
2021-11-03,"Marche",61,20,2261,111009,3108,1637909,949664,0,116459,0,1406965,230944
2021-11-03,"Molise",5,1,107,14057,499,286389,252547,0,14669,0,273359,13030
2021-11-03,"Bolzano",59,3,1458,76617,1205,2339985,507518,0,66110,13232,679087,1660898
2021-11-03,"Trento",25,2,518,47576,1379,1308719,408987,1,34048,15452,731342,577377
2021-11-03,"Piemonte",215,21,4140,369374,11816,8032716,2612660,1,361761,23805,3659688,4373028
2021-11-03,"Puglia",142,16,2976,263347,6843,4240133,1527281,1,272025,1299,2925468,1314665
2021-11-03,"Sardegna",40,7,1321,73252,1676,2106660,1093140,1,76192,104,1312654,794006
2021-11-03,"Sicilia",305,40,7056,294877,7029,6767350,2569924,4,309307,0,3371136,3396214
2021-11-03,"Toscana",269,28,5630,277097,7297,7192559,3103562,3,285343,4978,4805500,2387059
2021-11-03,"Umbria",40,7,1165,62672,1465,2202776,457740,0,65349,0,1190277,1012499
2021-11-03,"Valle d'Aosta",4,0,78,11764,474,234044,92875,0,11453,867,112920,121124
2021-11-03,"Veneto",179,35,10960,458929,11836,14078125,2193442,3,466526,15413,7126997,6951128
2021-11-04,"Abruzzo",69,6,1935,78710,2565,2581741,896152,0,83285,0,1496078,1085663
2021-11-04,"Basilicata",25,0,799,29410,624,485930,243793,0,30858,0,461553,24377
2021-11-04,"Calabria",99,8,3094,83339,1454,1312752,1126493,1,87975,19,1100132,212620
2021-11-04,"Campania",262,18,9320,451380,8081,7283720,3627771,1,457473,11588,5507450,1776270
2021-11-04,"Emilia Romagna",297,38,7231,412380,13614,9739470,2165063,8,433173,387,6207368,3532102
2021-11-04,"Friuli V.G.",98,16,2458,111655,3867,3268935,863649,0,102416,15678,2258625,1010310
2021-11-04,"Lazio",448,57,9451,378330,8813,10060734,4775814,3,387471,9628,5887991,4172743
2021-11-04,"Liguria",78,10,1235,109554,4430,2676839,920323,0,115307,0,1724572,952267
2021-11-04,"Lombardia",330,49,9874,851969,34187,17766028,5847440,3,828227,68182,11350266,6415762
2021-11-04,"Marche",59,22,2361,111067,3109,1641258,951563,2,116618,0,1409314,231944
2021-11-04,"Molise",5,1,113,14069,499,287088,253217,0,14687,0,274058,13030
2021-11-04,"Bolzano",58,3,1646,76683,1207,2348675,508402,0,66365,13232,680605,1668070
2021-11-04,"Trento",25,2,544,47625,1380,1318058,412723,1,34079,15497,731873,586185
2021-11-04,"Piemonte",206,21,4211,369593,11821,8088886,2617690,3,361923,23929,3666803,4422083
2021-11-04,"Puglia",146,17,2976,263565,6844,4261125,1530552,2,272265,1283,2931497,1329628
2021-11-04,"Sardegna",38,6,1327,73285,1677,2115167,1095145,1,76229,104,1315161,800006
2021-11-04,"Sicilia",302,37,7128,295179,7033,6792616,2575561,1,309679,0,3376842,3415774
2021-11-04,"Toscana",274,26,5785,277323,7298,7222314,3112429,3,285705,5001,4814418,2407896
2021-11-04,"Umbria",39,7,1195,62742,1465,2213149,458397,0,65448,0,1192648,1020501
2021-11-04,"Valle d'Aosta",3,0,72,11771,474,235900,92994,0,11453,867,113061,122839
2021-11-04,"Veneto",184,39,11193,459416,11841,14168592,2196958,7,467176,15497,7145021,7023571
2021-11-05,"Abruzzo",66,7,2024,78766,2565,2594668,897494,1,83428,0,1499145,1095523
2021-11-05,"Basilicata",26,0,799,29429,624,486384,243923,0,30878,0,461936,24448
2021-11-05,"Calabria",107,8,3167,83427,1454,1318636,1130213,1,88144,19,1102525,216111
2021-11-05,"Campania",262,18,9663,451752,8088,7307002,3630148,2,458195,11588,5517150,1789852
2021-11-05,"Emilia Romagna",302,40,7507,412710,13618,9767926,2167793,4,433788,389,6221491,3546435
2021-11-05,"Friuli V.G.",108,16,2675,111830,3873,3294737,865175,2,102794,15708,2265301,1029436
2021-11-05,"Lazio",474,60,9715,378746,8820,10099794,4780509,6,388137,9678,5901185,4198609
2021-11-05,"Liguria",80,11,1260,109644,4430,2691612,921816,1,115425,0,1727734,963878
2021-11-05,"Lombardia",336,48,10172,852499,34194,17880354,5857032,3,828846,68403,11373132,6507222
2021-11-05,"Marche",61,21,2489,111188,3111,1644763,953361,0,116870,0,1411991,232772
2021-11-05,"Molise",6,1,108,14077,499,287499,253625,0,14691,0,274469,13030
2021-11-05,"Bolzano",60,2,1730,76775,1207,2357611,509130,1,66542,13232,681728,1675883
2021-11-05,"Trento",24,2,586,47665,1380,1327512,416504,0,34110,15547,732779,594733
2021-11-05,"Piemonte",206,21,4329,369858,11824,8145237,2622549,2,362161,24077,3673616,4471621
2021-11-05,"Puglia",143,20,3064,263727,6845,4281464,1533537,3,272527,1272,2937488,1343976
2021-11-05,"Sardegna",45,6,1378,73323,1677,2125687,1097288,0,76325,104,1317840,807847
2021-11-05,"Sicilia",311,39,7289,295464,7042,6817217,2580723,3,310145,0,3382057,3435160
2021-11-05,"Toscana",271,27,5947,277541,7301,7253263,3121442,3,286073,5014,4822377,2430886
2021-11-05,"Umbria",42,7,1270,62777,1466,2223620,458974,0,65562,0,1194877,1028743
2021-11-05,"Valle d'Aosta",3,0,64,11787,474,237819,93108,0,11457,871,113175,124644
2021-11-05,"Veneto",191,41,11601,459790,11842,14269586,2200193,5,467915,15550,7161775,7107811
2021-11-06,"Abruzzo",70,7,2159,78772,2565,2606029,899056,0,83573,0,1502533,1103496
2021-11-06,"Basilicata",28,0,813,29443,624,487358,244282,0,30908,0,462838,24520
2021-11-06,"Calabria",112,8,3310,83523,1454,1323412,1133440,0,88388,19,1104857,218555
2021-11-06,"Campania",268,17,10046,452131,8088,7331285,3633064,0,458962,11588,5529016,1802269
2021-11-06,"Emilia Romagna",318,36,7825,412939,13618,9796295,2170679,1,434341,395,6235231,3561064
2021-11-06,"Friuli V.G.",110,17,2934,111973,3875,3317435,867204,1,103166,15743,2271434,1046001
2021-11-06,"Lazio",480,59,10071,379187,8825,10143233,4785718,3,388942,9680,5918279,4224954
2021-11-06,"Liguria",82,9,1344,109690,4430,2703745,923381,1,115555,0,1730578,973167
2021-11-06,"Lombardia",332,47,10644,852851,34198,17976799,5868649,3,829402,68670,11394583,6582216
2021-11-06,"Marche",62,23,2619,111224,3114,1648508,955375,2,117042,0,1414602,233906
2021-11-06,"Molise",5,1,109,14077,501,287920,254044,0,14693,0,274890,13030
2021-11-06,"Bolzano",55,3,1919,76863,1207,2366150,510044,1,66815,13232,683026,1683124
2021-11-06,"Trento",22,2,603,47717,1380,1334996,419498,0,34130,15594,733339,601657
2021-11-06,"Piemonte",198,21,4501,370083,11826,8205879,2629306,1,362405,24224,3682533,4523346
2021-11-06,"Puglia",142,19,3170,263860,6847,4300882,1536403,0,272755,1283,2943191,1357691
2021-11-06,"Sardegna",45,6,1434,73343,1677,2135322,1099367,1,76401,104,1320439,814883
2021-11-06,"Sicilia",324,43,7205,295828,7046,6838321,2584924,5,310446,0,3386291,3452030
2021-11-06,"Toscana",275,26,6123,277819,7303,7281774,3130203,1,286511,5035,4831312,2450462
2021-11-06,"Umbria",43,7,1321,62809,1467,2233516,459535,1,65647,0,1197135,1036381
2021-11-06,"Valle d'Aosta",9,0,59,11796,474,239468,93269,0,11467,871,113241,126227
2021-11-06,"Veneto",193,41,11919,460239,11846,14346026,2203264,2,468656,15582,7177532,7168494
2021-11-07,"Abruzzo",68,7,2325,78786,2565,2619543,900635,2,83751,0,1505326,1114217
2021-11-07,"Basilicata",29,0,825,29455,624,487846,244478,0,30933,0,463276,24570
2021-11-07,"Calabria",113,9,3412,83598,1454,1327277,1135555,2,88567,19,1106482,220795
2021-11-07,"Campania",266,18,10503,452454,8089,7354428,3635869,2,459742,11588,5538355,1816073
2021-11-07,"Emilia Romagna",329,36,8093,413222,13621,9817161,2173480,1,434906,395,6245432,3571729
2021-11-07,"Friuli V.G.",115,17,2976,112131,3875,3332109,868182,1,103342,15772,2273583,1058526
2021-11-07,"Lazio",482,59,10403,379548,8827,10176768,4790384,0,389635,9684,5932063,4244705
2021-11-07,"Liguria",88,9,1332,109764,4430,2713258,924671,0,115623,0,1732056,981202
2021-11-07,"Lombardia",338,47,11107,853094,34201,18073450,5878896,1,829889,68898,11409928,6663522
2021-11-07,"Marche",65,23,2715,111282,3114,1652118,957464,0,117199,0,1417094,235024
2021-11-07,"Molise",5,1,140,14082,501,288341,254450,0,14729,0,275311,13030
2021-11-07,"Bolzano",56,4,1980,76963,1207,2371259,510558,1,66978,13232,683652,1687607
2021-11-07,"Trento",20,2,581,47778,1382,1341741,419610,0,34145,15618,733648,608093
2021-11-07,"Piemonte",204,21,4597,370215,11826,8245751,2632991,0,362529,24334,3688571,4557180
2021-11-07,"Puglia",146,20,3281,263908,6849,4317777,1538506,2,272913,1291,2947182,1370595
2021-11-07,"Sardegna",46,6,1479,73355,1677,2142786,1100519,0,76459,104,1321879,820907
2021-11-07,"Sicilia",320,42,7415,295980,7048,6859605,2588694,5,310805,0,3390094,3469511
2021-11-07,"Toscana",271,27,6399,277917,7305,7310055,3138702,1,286862,5057,4840710,2469345
2021-11-07,"Umbria",42,6,1370,62863,1468,2243829,460027,0,65749,0,1198859,1044970
2021-11-07,"Valle d'Aosta",9,0,72,11798,474,241410,93452,0,11482,871,113344,128066
2021-11-07,"Veneto",203,44,12375,460476,11848,14422612,2205919,8,469366,15580,7189459,7233153
2021-11-08,"Abruzzo",73,7,2274,78848,2566,2625837,901126,0,83768,0,1506232,1119605
2021-11-08,"Basilicata",25,0,822,29462,624,487980,244516,0,30933,0,463360,24620
2021-11-08,"Calabria",114,8,3442,83696,1455,1330166,1137527,0,88696,19,1107671,222495
2021-11-08,"Campania",275,17,10392,452946,8093,7365766,3637100,1,460135,11588,5542294,1823472
2021-11-08,"Emilia Romagna",341,38,8283,413548,13627,9833017,2174910,6,435438,399,6251592,3581425
2021-11-08,"Friuli V.G.",122,20,3330,112202,3876,3342118,869139,3,103767,15783,2277648,1064470
2021-11-08,"Lazio",510,61,10355,380003,8839,10204213,4794995,4,390026,9742,5941633,4262580
2021-11-08,"Liguria",97,10,1373,109764,4432,2717454,925149,1,115676,0,1733071,984383
2021-11-08,"Lombardia",348,46,11327,853159,34201,18108231,5882614,4,830099,68982,11416719,6691512
2021-11-08,"Marche",70,24,2709,111355,3114,1653621,958273,1,117272,0,1418150,235471
2021-11-08,"Molise",6,1,133,14088,501,288494,254600,0,14729,0,275464,13030
2021-11-08,"Bolzano",65,4,2102,77024,1207,2376302,510994,0,67170,13232,684301,1692001
2021-11-08,"Trento",21,2,591,47794,1382,1346230,420233,0,34150,15640,733783,612447
2021-11-08,"Piemonte",224,25,4620,370456,11828,8289011,2636087,5,362713,24440,3690955,4598056
2021-11-08,"Puglia",151,20,3321,264010,6852,4333007,1540412,2,273064,1290,2950458,1382549
2021-11-08,"Sardegna",49,6,1491,73370,1677,2146339,1101302,0,76489,104,1322859,823480
2021-11-08,"Sicilia",333,46,8046,296101,7049,6875676,2595944,6,311575,0,3397464,3478212
2021-11-08,"Toscana",277,28,6334,278235,7308,7322744,3142917,1,287113,5069,4846467,2476277
2021-11-08,"Umbria",40,6,1335,62911,1469,2247672,460162,0,65761,0,1199403,1048269
2021-11-08,"Valle d'Aosta",7,0,75,11798,474,241881,93526,0,11483,871,113360,128521
2021-11-08,"Veneto",214,46,12643,460626,11849,14452480,2207698,1,469790,15588,7196067,7256413
2021-11-09,"Abruzzo",77,7,2269,78963,2566,2641064,902718,0,83882,0,1509335,1131729
2021-11-09,"Basilicata",24,0,838,29471,624,488819,244787,0,30957,0,464127,24692
2021-11-09,"Calabria",110,7,3421,83870,1457,1335597,1140689,0,88846,19,1109783,225814
2021-11-09,"Campania",281,18,10337,453473,8107,7395018,3640373,3,460628,11588,5551951,1843067
2021-11-09,"Emilia Romagna",338,40,8436,413850,13629,9865208,2177566,5,435891,402,6266992,3598216
2021-11-09,"Friuli V.G.",124,19,3380,112431,3879,3373079,870725,2,103999,15834,2283033,1090046
2021-11-09,"Lazio",523,61,10409,380697,8851,10238233,4800230,12,390784,9757,5954042,4284191
2021-11-09,"Liguria",102,9,1413,109922,4432,2736385,927243,2,115878,0,1737509,998876
2021-11-09,"Lombardia",379,47,11738,853561,34205,18252514,5895019,6,830603,69327,11439684,6812830
2021-11-09,"Marche",69,23,2741,111462,3115,1657727,960455,2,117410,0,1421113,236614
2021-11-09,"Molise",6,1,133,14088,501,288852,254957,0,14729,0,275822,13030
2021-11-09,"Bolzano",65,4,2128,77117,1208,2388352,511894,1,67290,13232,685556,1702796
2021-11-09,"Trento",16,2,599,47864,1382,1358353,420735,0,34181,15682,734248,624105
2021-11-09,"Piemonte",233,24,4697,370782,11835,8348958,2641618,3,362971,24600,3699594,4649364
2021-11-09,"Puglia",152,19,3360,264211,6853,4355237,1543350,1,273302,1293,2956512,1398725
2021-11-09,"Sardegna",52,6,1493,73405,1677,2161863,1103724,0,76529,104,1325677,836186
2021-11-09,"Sicilia",346,48,8230,296395,7060,6908842,2602759,2,312079,0,3404351,3504491
2021-11-09,"Toscana",277,28,6338,278462,7311,7358163,3150430,3,287338,5078,4852988,2505175
2021-11-09,"Umbria",38,6,1411,62942,1469,2261992,460848,0,65866,0,1201929,1060063
2021-11-09,"Valle d'Aosta",6,0,77,11808,474,244582,93673,0,11488,877,113547,131035
2021-11-09,"Veneto",218,52,12900,461235,11856,14575090,2211414,10,470477,15784,7210258,7364832
2021-11-10,"Abruzzo",81,6,2424,79024,2566,2654051,904220,0,84101,0,1513583,1140468
2021-11-10,"Basilicata",24,1,852,29494,624,489530,245032,1,30995,0,464791,24739
2021-11-10,"Calabria",110,9,3425,84006,1458,1340067,1143787,2,88989,19,1111906,228161
2021-11-10,"Campania",283,20,10656,453960,8111,7422343,3643542,4,461442,11588,5565445,1856898
2021-11-10,"Emilia Romagna",350,41,8632,414180,13637,9894196,2180796,3,436437,403,6281944,3612252
2021-11-10,"Friuli V.G.",126,19,3504,112704,3885,3395147,872389,4,104357,15881,2290108,1105039
2021-11-10,"Lazio",521,62,10408,381490,8856,10273938,4805935,4,391489,9848,5967289,4306649
2021-11-10,"Liguria",102,10,1503,110261,4433,2750825,929415,1,116309,0,1742920,1007905
2021-11-10,"Lombardia",402,42,12157,854192,34210,18350475,5906279,0,831353,69650,11465168,6885307
2021-11-10,"Marche",71,22,2823,111677,3118,1661837,962760,1,117711,0,1424192,237645
2021-11-10,"Molise",6,1,167,14088,501,289638,255740,0,14763,0,276608,13030
2021-11-10,"Bolzano",68,4,2426,77153,1209,2396653,512775,0,67628,13232,687305,1709348
2021-11-10,"Trento",19,2,571,47940,1383,1365655,421238,0,34205,15710,734783,630872
2021-11-10,"Piemonte",226,24,4893,371012,11839,8397352,2646603,4,363234,24760,3706577,4690775
2021-11-10,"Puglia",151,20,3326,264535,6856,4377627,1546990,2,273598,1290,2964408,1413219
2021-11-10,"Sardegna",50,6,1565,73437,1677,2168251,1105895,0,76631,104,1328391,839860
2021-11-10,"Sicilia",320,50,8301,296911,7069,6932126,2609250,3,312651,0,3410907,3521219
2021-11-10,"Toscana",267,26,6518,278707,7316,7384788,3159382,1,287732,5102,4862604,2522184
2021-11-10,"Umbria",34,7,1431,63019,1471,2271620,461530,1,65962,0,1204556,1067064
2021-11-10,"Valle d'Aosta",6,0,79,11813,474,246089,93786,0,11492,880,113681,132408
2021-11-10,"Veneto",230,51,13328,461725,11858,14659338,2215081,3,471339,15853,7227438,7431900
2021-11-11,"Abruzzo",82,6,2518,79074,2566,2668436,905670,1,84246,0,1517376,1151060
2021-11-11,"Basilicata",24,1,856,29514,624,490166,245263,0,31019,0,465336,24830
2021-11-11,"Calabria",109,9,3507,84123,1462,1345014,1147056,0,89191,19,1114070,230944
2021-11-11,"Campania",290,17,10978,454587,8117,7451715,3646985,5,462401,11588,5578733,1872982
2021-11-11,"Emilia Romagna",363,40,8966,414444,13644,9924394,2184007,5,437054,403,6296657,3627737
2021-11-11,"Friuli V.G.",127,19,3867,112983,3891,3424526,874129,2,104965,15922,2297913,1126613
2021-11-11,"Lazio",535,68,10833,381931,8864,10311624,4809376,8,392383,9848,5981951,4329673
2021-11-11,"Liguria",102,9,1680,110441,4435,2766524,931071,0,116667,0,1746825,1019699
2021-11-11,"Lombardia",409,45,12581,854818,34216,18481284,5917341,3,832136,69933,11491450,6989834
2021-11-11,"Marche",70,21,2845,111887,3118,1665614,964861,0,117941,0,1426937,238677
2021-11-11,"Molise",6,1,179,14088,501,290195,256288,0,14775,0,277165,13030
2021-11-11,"Bolzano",68,5,2869,77132,1211,2407162,513759,1,68053,13232,688949,1718213
2021-11-11,"Trento",20,2,615,47969,1384,1376345,421740,0,34228,15762,735252,641093
2021-11-11,"Piemonte",243,23,5036,371225,11843,8455743,2651535,0,363437,24933,3712779,4742964
2021-11-11,"Puglia",155,19,3391,264727,6858,4399207,1549811,1,273866,1284,2970503,1428704
2021-11-11,"Sardegna",47,8,1647,73469,1678,2176766,1107835,2,76745,104,1330816,845950
2021-11-11,"Sicilia",321,47,8491,297330,7078,6958377,2615517,1,313267,0,3417228,3541149
2021-11-11,"Toscana",271,24,6685,279043,7320,7421529,3170072,2,288216,5127,4873078,2548451
2021-11-11,"Umbria",34,6,1406,63111,1471,2282946,462149,0,66028,0,1206793,1076153
2021-11-11,"Valle d'Aosta",5,0,95,11819,474,248426,93907,0,11513,880,113836,134590
2021-11-11,"Veneto",228,52,13944,462182,11863,14771365,2219154,6,472413,15856,7246497,7524868
2021-11-12,"Abruzzo",81,10,2529,79212,2566,2681085,907015,5,84398,0,1520534,1160551
2021-11-12,"Basilicata",25,1,835,29551,624,490820,245465,0,31036,0,465930,24890
2021-11-12,"Calabria",107,9,3573,84275,1465,1349847,1149910,3,89410,19,1115950,233897
2021-11-12,"Campania",290,17,11385,455043,8123,7478024,3650100,5,463270,11588,5590375,1887649
2021-11-12,"Emilia Romagna",362,42,9356,414760,13648,9951813,2186613,4,437765,403,6310828,3640985
2021-11-12,"Friuli V.G.",134,19,4177,113237,3895,3444935,875718,2,105496,15966,2304960,1139975
2021-11-12,"Lazio",537,69,11187,382642,8869,10363519,4814416,4,393375,9929,5995906,4367613
2021-11-12,"Liguria",95,9,1775,110584,4439,2779720,932755,0,116902,0,1750343,1029377
2021-11-12,"Lombardia",434,49,13078,855389,34222,18580293,5928876,6,832884,70288,11515262,7065031
2021-11-12,"Marche",70,21,2929,112012,3119,1669249,966844,0,118151,0,1429486,239763
2021-11-12,"Molise",4,1,206,14090,503,291011,257100,0,14804,0,277981,13030
2021-11-12,"Bolzano",65,6,3002,77385,1213,2415450,514623,2,68439,13232,690494,1724956
2021-11-12,"Trento",20,2,635,48014,1384,1383524,422237,0,34261,15794,735625,647899
2021-11-12,"Piemonte",242,24,5287,371365,11849,8507723,2656538,2,363650,25117,3718759,4788964
2021-11-12,"Puglia",159,19,3453,264923,6861,4418835,1552625,1,274129,1286,2975941,1442894
2021-11-12,"Sardegna",47,8,1701,73510,1679,2186822,1109922,1,76841,104,1333425,853397
2021-11-12,"Sicilia",308,50,8627,297743,7085,6981486,2621505,3,313813,0,3423296,3558190
2021-11-12,"Toscana",257,28,6842,279321,7325,7450031,3179428,5,288636,5137,4882412,2567619
2021-11-12,"Umbria",38,6,1430,63178,1472,2292580,462682,0,66124,0,1208842,1083738
2021-11-12,"Valle d'Aosta",7,0,108,11822,475,250103,94032,0,11524,888,113910,136193
2021-11-12,"Veneto",243,55,14574,462556,11870,14849423,2222710,4,473351,15947,7263198,7586225
2021-11-13,"Abruzzo",75,11,2683,79241,2567,2694298,908685,1,84577,0,1523978,1170320
2021-11-13,"Basilicata",25,1,859,29557,624,491492,245681,0,31066,0,466526,24966
2021-11-13,"Calabria",112,9,3575,84451,1466,1354600,1152605,1,89594,19,1117846,236754
2021-11-13,"Campania",285,18,11815,455441,8129,7505604,3653337,6,464100,11588,5603789,1901815
2021-11-13,"Emilia Romagna",388,39,9783,414985,13655,9980179,2189399,2,438445,405,6323496,3656683
2021-11-13,"Friuli V.G.",143,20,4526,113396,3896,3471954,877966,2,105984,15997,2312021,1159933
2021-11-13,"Lazio",550,69,11652,383222,8878,10413834,4819925,3,394337,10034,6010965,4402869
2021-11-13,"Liguria",95,8,1899,110692,4440,2794287,934653,0,117134,0,1754093,1040194
2021-11-13,"Lombardia",430,51,13891,855802,34235,18687678,5941546,4,833744,70665,11537607,7150071
2021-11-13,"Marche",67,20,3027,112170,3120,1673150,968961,0,118404,0,1432347,240803
2021-11-13,"Molise",4,1,206,14105,503,291517,257604,0,14819,0,278487,13030
2021-11-13,"Bolzano",66,8,3237,77502,1217,2425605,515643,2,68798,13232,692159,1733446
2021-11-13,"Trento",18,3,700,48046,1384,1391837,422749,1,34289,15862,736115,655722
2021-11-13,"Piemonte",253,24,5512,371612,11849,8567100,2663302,2,363943,25307,3725472,4841628
2021-11-13,"Puglia",160,19,3608,265044,6861,4438604,1555342,0,274398,1294,2982022,1456582
2021-11-13,"Sardegna",44,8,1741,73564,1679,2195036,1111824,1,76932,104,1335892,859144
2021-11-13,"Sicilia",320,50,8636,298046,7088,7002238,2626557,2,314140,0,3428405,3573833
2021-11-13,"Toscana",260,33,6970,279613,7328,7481392,3188442,7,289046,5158,4891304,2590088
2021-11-13,"Umbria",36,6,1468,63239,1472,2302806,463232,0,66221,0,1210920,1091886
2021-11-13,"Valle d'Aosta",8,0,126,11827,476,252013,94209,0,11540,897,114002,138011
2021-11-13,"Veneto",258,55,15148,463090,11872,14941440,2226411,5,474380,16043,7281321,7660119
2021-11-14,"Abruzzo",74,11,2898,79259,2567,2708791,910397,1,84809,0,1527305,1181486
2021-11-14,"Basilicata",26,1,903,29572,624,492129,245928,0,31126,0,467118,25011
2021-11-14,"Calabria",112,9,3616,84549,1466,1358162,1154905,0,89733,19,1119230,238932
2021-11-14,"Campania",292,20,12226,455894,8131,7531067,3656645,3,464975,11588,5615224,1915843
2021-11-14,"Emilia Romagna",397,40,10152,415272,13664,10000886,2191763,2,439107,418,6333170,3667716
2021-11-14,"Friuli V.G.",160,19,4593,113703,3899,3488686,879577,4,106346,16028,2316156,1172530
2021-11-14,"Lazio",558,70,12130,383598,8882,10447921,4824872,2,395202,10036,6021136,4426785
2021-11-14,"Liguria",91,7,1994,110794,4441,2804105,936104,0,117327,0,1756411,1047694
2021-11-14,"Lombardia",441,50,14681,856017,34240,18786816,5953188,1,834384,71045,11554936,7231880
2021-11-14,"Marche",60,20,3265,112223,3121,1677460,971504,0,118689,0,1435268,242192
2021-11-14,"Molise",2,1,244,14107,503,292272,258347,0,14857,0,279242,13030
2021-11-14,"Bolzano",65,8,3292,77704,1217,2430950,516301,1,69054,13232,693094,1737856
2021-11-14,"Trento",18,3,699,48099,1384,1398021,423250,0,34313,15890,736390,661631
2021-11-14,"Piemonte",264,24,5753,371726,11850,8603748,2667620,0,364155,25462,3729643,4874105
2021-11-14,"Puglia",158,20,3642,265135,6861,4456757,1557689,1,274515,1301,2987043,1469714
2021-11-14,"Sardegna",44,8,1797,73585,1679,2203283,1113547,0,77009,104,1338046,865237
2021-11-14,"Sicilia",326,50,8701,298474,7090,7024093,2630536,2,314641,0,3432438,3591655
2021-11-14,"Toscana",258,35,7286,279727,7331,7509967,3196808,4,289455,5182,4900669,2609298
2021-11-14,"Umbria",35,5,1492,63286,1474,2313231,463720,1,66292,0,1212601,1100630
2021-11-14,"Valle d'Aosta",7,0,155,11828,476,254179,94462,0,11560,906,114121,140058
2021-11-14,"Veneto",259,57,15606,463504,11875,15019733,2229433,7,475251,16050,7295094,7724639
2021-11-15,"Abruzzo",79,13,2849,79326,2568,2715415,911003,2,84835,0,1528492,1186923
2021-11-15,"Basilicata",27,1,879,29596,624,492378,245990,0,31127,0,467309,25069
2021-11-15,"Calabria",117,12,3589,84687,1467,1361527,1156956,3,89853,19,1120785,240742
2021-11-15,"Campania",293,21,12306,456328,8140,7542759,3658060,3,465500,11588,5619963,1922796
2021-11-15,"Emilia Romagna",418,42,10411,415635,13670,10017934,2193538,4,439758,418,6340381,3677553
2021-11-15,"Friuli V.G.",158,23,4815,113855,3901,3498310,880288,4,106699,16053,2319314,1178996
2021-11-15,"Lazio",579,75,11976,384311,8892,10469988,4828743,7,395770,10063,6029786,4440202
2021-11-15,"Liguria",102,8,2131,110794,4441,2809670,936910,1,117476,0,1758483,1051187
2021-11-15,"Lombardia",460,50,15041,856141,34243,18823622,5957618,2,834750,71185,11563217,7260405
2021-11-15,"Marche",70,23,3178,112395,3122,1679243,972564,3,118788,0,1436380,242863
2021-11-15,"Molise",1,1,239,14120,503,292455,258530,0,14864,0,279425,13030
2021-11-15,"Bolzano",74,9,3416,77803,1217,2435905,516798,1,69287,13232,693977,1741928
2021-11-15,"Trento",19,3,674,48158,1384,1402832,423826,0,34327,15911,736708,666124
2021-11-15,"Piemonte",279,24,5786,371916,11852,8647189,2670688,3,364230,25627,3732577,4914612
2021-11-15,"Puglia",162,21,3638,265265,6862,4472917,1559688,1,274639,1309,2990222,1482695
2021-11-15,"Sardegna",44,8,1803,73614,1679,2205960,1114313,0,77044,104,1339002,866958
2021-11-15,"Sicilia",338,46,9048,298558,7093,7037365,2634850,3,315083,0,3436834,3600531
2021-11-15,"Toscana",264,33,7130,280166,7335,7522655,3201196,1,289734,5194,4906578,2616077
2021-11-15,"Umbria",38,5,1480,63314,1474,2316991,463871,0,66311,0,1213213,1103778
2021-11-15,"Valle d'Aosta",9,0,156,11828,476,254574,94517,0,11563,906,114132,140442
2021-11-15,"Veneto",277,57,16047,463756,11876,15051393,2231618,3,476013,16000,7303199,7748194
2021-11-16,"Abruzzo",83,12,2792,79496,2571,2731766,912924,0,84954,0,1531478,1200288
2021-11-16,"Basilicata",24,1,886,29620,624,493111,246221,0,31155,0,467981,25130
2021-11-16,"Calabria",117,11,3590,84836,1470,1365854,1160285,0,90005,19,1122827,243027
2021-11-16,"Campania",302,21,12307,456989,8144,7576673,3661672,2,466175,11588,5632854,1943819
2021-11-16,"Emilia Romagna",433,42,10621,415964,13678,10051362,2197038,6,440320,418,6357364,3693998
2021-11-16,"Friuli V.G.",168,25,4736,114229,3905,3529784,881979,2,106946,16117,2325592,1204192
2021-11-16,"Lazio",605,74,11988,385096,8897,10525939,4833615,5,396529,10131,6046262,4479677
2021-11-16,"Liguria",107,11,2184,110952,4441,2828361,938897,4,117695,0,1762597,1065764
2021-11-16,"Lombardia",524,51,16294,856227,34248,18972628,5971143,3,835546,71798,11589149,7383479
2021-11-16,"Marche",67,24,3178,112622,3123,1685099,975226,1,119014,0,1440816,244283
2021-11-16,"Molise",1,1,238,14122,503,292759,258833,0,14865,0,279729,13030
2021-11-16,"Bolzano",70,9,3456,77907,1220,2447718,517658,1,69430,13232,695266,1752452
2021-11-16,"Trento",26,4,730,48199,1384,1414802,424336,1,34369,15974,737193,677609
2021-11-16,"Piemonte",287,20,5980,372237,11856,8703024,2676468,1,364507,25873,3740449,4962575
2021-11-16,"Puglia",166,21,3500,265557,6865,4493976,1562468,2,274789,1320,2996003,1497973
2021-11-16,"Sardegna",44,9,1856,73669,1679,2223373,1116788,1,77153,104,1342095,881278
2021-11-16,"Sicilia",351,47,9138,298990,7109,7072586,2643499,3,315635,0,3445570,3627016
